,Country/Territory,Code,Year,Meningitis,Alzheimer's Disease and Other Dementias,Parkinson's Disease,Nutritional Deficiencies,Malaria,Drowning,Interpersonal Violence,Maternal Disorders,HIV/AIDS,Drug Use Disorders,Tuberculosis,Cardiovascular Diseases,Lower Respiratory Infections,Neonatal Disorders,Alcohol Use Disorders,Self-harm,Exposure to Forces of Nature,Diarrheal Diseases,Environmental Heat and Cold Exposure,Neoplasms,Conflict and Terrorism,Diabetes Mellitus,Chronic Kidney Disease,Poisonings,Protein-Energy Malnutrition,Road Injuries,Chronic Respiratory Diseases,Cirrhosis and Other Chronic Liver Diseases,Digestive Diseases,"Fire, Heat, and Hot Substances",Acute Hepatitis,Region ID,Region Name,Income Group Acronym,Income Group Name,Transaction Type ID,Transaction Type Name,current_amount,constant_amount,Population
3425,Romania,ROU,2002,182,4800,1353,58,0,1300,833,58,354,216,2305,155374,6667,1161,1225,2982,14,135,518,44145,1,1892,1939,730,45,3284,10082,12003,15812,539,18,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,54574499,84752330,21730496
3426,Romania,ROU,2003,166,4874,1403,59,0,1223,826,69,259,217,2233,154850,6363,1187,1111,2956,5,122,475,44756,1,1965,1991,686,47,3236,9780,11799,15665,526,17,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,66120955,100757642,21574326
3427,Romania,ROU,2004,154,4959,1423,57,0,1147,718,56,222,212,2066,150248,6099,1242,993,2844,14,112,447,44467,0,1964,1956,627,45,3175,9265,11327,15163,491,15,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,50961710,75804500,21451748
3428,Romania,ROU,2005,144,5180,1489,60,0,1107,626,47,182,203,1941,151602,5888,1175,888,2795,8,98,483,45140,1,2017,2017,585,48,3161,9036,11204,15086,483,13,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,62322036,89971501,21319685
3429,Romania,ROU,2006,133,5358,1526,58,0,1053,571,43,167,189,1820,148779,5670,1077,809,2746,9,87,423,45307,2,2035,2049,539,48,3116,8648,10975,14859,470,11,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,49946270,69831615,21193760
3430,Romania,ROU,2007,123,5560,1552,57,0,1000,534,41,128,179,1720,145232,5477,912,754,2698,13,72,404,45549,0,2058,2083,497,48,3090,8290,10926,14815,463,10,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,36268782,49355172,20882982
3431,Romania,ROU,2008,116,5768,1621,58,0,980,571,38,125,182,1702,145844,5533,858,728,2780,6,68,413,47249,0,2119,2182,479,48,3127,8211,11332,15314,464,9,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,27688183,36908788,20537875
3432,Romania,ROU,2009,112,5984,1695,64,0,928,549,52,104,185,1616,147209,5604,785,697,2821,11,65,420,48682,0,2180,2276,455,53,3021,8160,11582,15642,459,8,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,22869521,30178754,20367487
3433,Romania,ROU,2010,95,6268,1764,67,0,886,538,51,107,182,1506,147708,5641,707,662,2806,3,64,471,49421,0,2213,2362,427,56,2820,8049,11489,15578,455,8,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,25982556,33991095,20246871
3434,Romania,ROU,2011,86,6520,1769,67,0,773,456,46,154,165,1322,142281,5472,664,597,2578,0,63,366,48186,0,2141,2368,386,58,2518,7632,10608,14577,429,7,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,32687555,41917961,20147528
3435,Romania,ROU,2012,83,6818,1845,71,0,746,459,32,145,163,1258,143909,5678,630,561,2547,0,66,505,49633,1,2205,2534,364,62,2435,7652,10582,14636,431,7,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,38204151,48110487,20058035
3436,Romania,ROU,2013,74,7082,1838,72,0,689,402,31,144,156,1164,139231,5625,602,528,2393,5,72,327,48937,0,2161,2579,334,63,2247,7370,10084,14069,408,7,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,30191097,37336392,19983693
3437,Romania,ROU,2014,74,7392,1932,78,0,706,412,31,182,154,1145,143573,6027,618,534,2432,5,81,360,51418,1,2269,2775,335,69,2273,7663,10437,14592,422,7,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,39797269,48281984,19908979
3438,Romania,ROU,2015,75,7709,1968,80,0,677,366,33,151,150,1080,143937,6259,570,518,2350,1,91,315,51695,1,2317,2871,323,71,2240,7713,10299,14476,458,7,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,23043947,27640003,19815616
3439,Romania,ROU,2016,75,8018,1988,82,0,657,362,24,181,144,1041,144123,6423,524,514,2283,2,98,318,52321,0,2373,2964,321,74,2271,7756,10373,14590,421,7,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,35498144,42228236,19702267
3440,Romania,ROU,2017,65,8342,2024,80,0,644,337,27,158,141,998,145611,6521,505,513,2238,12,103,317,52679,0,2400,3037,319,72,2293,7858,10452,14707,424,7,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,15075158,17618698,19588715
3441,Romania,ROU,2018,62,8628,2043,77,0,638,373,27,149,146,968,147835,6416,476,533,2216,0,95,308,52652,0,2405,3025,317,69,2248,7996,10431,14667,413,6,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,11346839,12957086,19473970
3442,Romania,ROU,2019,60,8874,2074,75,0,630,380,26,142,149,941,150427,6362,440,545,2182,0,91,298,52590,0,2419,3043,314,67,2275,8106,10386,14626,407,6,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,31366553,35129760,19371648
3443,Russia,RUS,1991,2199,24804,5987,473,0,14178,30982,925,3685,4902,10594,908560,22628,14474,29957,49054,116,1547,15027,277809,271,8903,9292,8977,244,39515,58080,17257,44622,7592,154,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,993692,1906974,148394216
3444,Russia,RUS,1992,2253,25388,6228,516,0,15559,41586,817,4193,5727,12208,969386,24635,12324,35807,57273,114,1542,17808,293573,36,9678,10067,9922,262,41484,61139,19707,49407,8701,152,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,11734917,21971132,148538197
3445,Russia,RUS,1993,2564,26077,6912,623,0,19098,56102,819,5225,7142,16848,1137879,30606,12045,44435,73110,151,1732,24246,335217,147,11517,11879,12105,306,47191,69997,25602,60310,11030,163,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,641949180,1174326846,148458777
3446,Russia,RUS,1994,2803,26677,7286,691,0,21430,63629,870,6226,8049,21057,1243883,34781,11656,50470,83237,162,1786,29048,354235,277,12678,12960,13449,334,49102,74217,30406,67981,12594,173,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1677253102,3002793333,148407912
3447,Russia,RUS,1995,2689,26650,7038,659,0,20808,61876,806,6706,7941,20927,1194364,34138,10882,50338,79951,203,1671,27835,333212,2055,12210,12270,12798,325,44806,69003,30320,66385,12156,173,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,542776287,951577584,148375787
3448,Russia,RUS,1996,2387,26918,6846,605,0,18380,52944,698,7237,7737,19624,1141680,31808,9768,47830,73398,154,1447,24406,310228,2901,11491,11340,11871,305,39482,64423,28354,62300,11353,168,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,362081043,623078235,148160129
3449,Russia,RUS,1997,2203,26786,6729,558,0,16558,47709,658,7152,7603,18473,1104033,29932,9433,44772,66834,128,1294,21418,292701,75,10812,10553,11073,289,35532,60386,26424,58632,10557,166,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,323126356,546338643,147915361
3450,Russia,RUS,1998,2112,26820,6718,547,0,16448,46589,588,6578,8020,18514,1103547,30162,8921,44090,65412,122,1229,20510,286341,57,10426,10315,10958,285,35166,57608,26352,58314,10648,166,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,392101487,654785046,147670784
3451,Russia,RUS,1999,2230,27413,7157,602,0,18008,52417,596,8449,9199,21519,1196838,35075,8870,46710,71781,91,1275,21986,301575,7145,10696,11050,11876,311,38627,60175,29995,64587,12229,177,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1601800120,2641973661,147214776
3452,Russia,RUS,2000,2315,27403,7313,624,0,18632,54883,565,8954,10108,23855,1247567,39516,8434,50326,74975,103,1202,24037,308988,6617,10574,11332,12690,322,40948,59754,33893,70085,13404,179,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,708564919,1144849615,146596869
3453,Russia,RUS,2001,2362,27427,7410,621,0,18579,55879,547,8879,9827,24927,1271444,42184,8082,52715,73928,89,1119,25477,308370,4513,10372,11205,12919,323,41819,56942,37516,74493,14168,170,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,583233713,920037835,145976482
3454,Russia,RUS,2002,2380,27337,7642,635,0,18248,56916,533,9450,9596,26302,1310613,45184,7586,54541,73089,340,1013,26782,312338,2644,10370,11282,13164,325,42555,55751,42203,80375,14860,153,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,481888757,748356786,145306497
3455,Russia,RUS,2003,2402,27435,7832,642,0,17987,55536,526,9992,10144,27204,1331711,47741,7631,55200,72826,77,934,27445,315114,1185,10403,11283,13354,331,43760,53745,47071,86521,15334,141,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,750621831,1143826332,144648618
3456,Russia,RUS,2004,2310,28328,7796,607,0,17231,53512,435,10192,10785,26556,1296499,47571,7078,53800,70561,86,815,26621,307228,2175,10016,10851,12860,315,42937,49698,49781,89239,14888,130,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,949171544,1411873048,144067316
3457,Russia,RUS,2005,2337,29104,8145,622,0,17587,52105,450,11109,12436,28175,1338945,50642,6596,52546,72826,83,748,27416,319391,1043,10375,11131,13092,320,44532,48894,56111,98156,15465,120,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1577271432,2277035329,143518814
3458,Russia,RUS,2006,2121,29869,7992,551,0,15267,43282,416,11069,12394,24618,1247139,46047,6575,47517,65300,79,643,23558,300224,398,9757,10324,11581,286,40317,44178,53154,93430,13732,108,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1545480444,2160789963,143049637
3459,Russia,RUS,2007,1982,30782,8075,502,0,13946,39587,406,11712,11972,21948,1199743,43665,6645,42789,60280,51,582,20515,292778,299,9574,9961,10453,258,37565,41856,51883,91829,12509,99,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1609080444,2189663926,142805114
3460,Russia,RUS,2008,1929,31868,8413,490,0,13235,37643,418,12520,11831,20782,1204933,44112,6434,39783,58692,68,547,19222,300064,574,9936,10146,10038,249,36004,41725,54131,95574,12176,92,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1439926398,1919444607,142742366
3461,Russia,RUS,2009,1820,33526,8416,453,0,11896,33142,411,13357,10686,18420,1156917,42087,6305,36302,54325,51,511,16943,294210,883,9991,9920,9146,230,32789,40051,52671,93923,11159,84,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,535860988,707125346,142785349
3462,Russia,RUS,2010,1803,34885,8709,442,0,11690,31777,356,14256,10443,17688,1161661,42266,5702,33886,53740,66,495,20368,302621,1139,10730,10217,8825,223,32083,40315,54680,97573,10846,80,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,505085765,660767194,142849468
3463,Russia,RUS,2011,1711,36275,8559,402,0,10260,28830,331,15609,9485,15618,1087537,39784,6090,30734,49407,35,491,14091,291108,564,10986,9913,7929,205,29669,38552,51591,93425,9675,75,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,998761633,1280794839,142960908
3464,Russia,RUS,2012,1714,37893,8735,396,0,9649,27111,286,15936,9125,14220,1062214,39050,7169,28955,47740,197,514,13143,290925,1347,12132,10122,7470,203,28647,38402,50989,93597,9054,75,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,447011784,562921941,143201721
3465,Russia,RUS,2013,1661,39475,8865,399,0,9098,26158,271,17136,8806,12798,1037827,38388,6635,28007,46665,43,502,11891,291381,1339,13741,10375,7027,203,27036,38560,50979,94585,8446,71,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,464193549,574053754,143506995
3466,Russia,RUS,2014,1578,41422,9157,432,0,8945,25463,268,18703,8538,11973,1044400,38711,6179,28222,47121,48,502,11616,300031,266,16362,10987,6884,219,26600,39953,53252,99066,8267,69,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,159387708,193368922,143819667
3467,Russia,RUS,2015,1466,42768,9276,456,0,8172,24223,243,20968,7565,10635,1028256,36860,5093,27643,44710,90,475,10767,301973,415,18584,11351,6454,234,24602,40186,52409,98930,7642,66,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,314887483,377691028,144096870
3468,Russia,RUS,2016,1375,44217,9371,495,0,7619,22308,225,23272,6832,9503,1016533,35326,4522,27287,42575,110,457,10108,301809,225,20293,11677,6118,265,22564,40040,50811,97536,7120,62,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,19057274,22670342,144342397
3469,Russia,RUS,2017,1235,45575,9228,483,0,6884,20474,193,20506,6155,8372,977433,32515,3788,26754,39829,133,431,9150,291341,187,20605,11500,5672,262,20767,38540,47209,92509,6501,58,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,167689980,195983282,144496739
3470,Russia,RUS,2018,1180,47040,9260,459,0,7038,21896,207,19549,6032,8135,986406,32667,3763,27719,39780,10,427,9089,291691,136,19153,11455,5753,248,20961,38653,46253,90836,6663,58,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,159454773,182083236,144477859
3471,Russia,RUS,2019,1143,48437,9390,456,0,7086,22285,206,18682,5877,7982,1004931,32972,3556,28460,39040,0,423,9104,296822,20,18746,11652,5805,246,20867,39390,46102,90887,6599,57,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,6785811,7599943,144406261
3472,Rwanda,RWA,1990,2527,261,87,3458,11216,379,477,1538,1940,10,10100,10440,12357,9090,85,731,0,16024,63,4657,2644,1391,927,240,3338,2428,2761,2417,3921,253,321,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,13592000,27014528,7319962
3473,Rwanda,RWA,1991,2557,265,90,3652,11550,391,486,1558,2618,10,10733,10865,12575,9015,90,775,0,16838,66,4871,1102,1462,974,249,3525,2557,2859,2519,4086,261,331,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,40930000,78547926,7485681
3474,Rwanda,RWA,1992,2568,263,89,3805,12054,385,437,1320,3583,10,10402,10393,12528,7946,86,728,0,16139,63,4613,1084,1402,940,241,3681,2439,2740,2362,3859,254,309,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,22585000,42285594,7657208
3475,Rwanda,RWA,1993,2185,255,84,3580,12809,339,346,998,4696,9,9081,9218,11252,6252,74,613,0,13935,55,3983,959,1238,837,210,3470,2084,2430,2020,3336,224,260,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,35597100,65118287,7904740
3476,Rwanda,RWA,1994,1958,240,79,3383,8490,316,321,980,5869,8,8888,8773,10151,5652,73,600,0,24017,53,3803,503532,1186,806,195,3271,2005,2294,1952,3222,206,249,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,54290741,97196941,6732665
3477,Rwanda,RWA,1995,2013,232,78,3198,8780,317,342,1147,7296,9,9760,9095,10085,6436,80,670,0,15653,58,4064,4342,1254,850,205,3088,2207,2346,2097,3442,212,270,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,138558600,242916398,5686897
3478,Rwanda,RWA,1996,2131,239,81,3228,9205,318,378,1345,8838,10,10799,9754,10347,7203,90,765,0,17039,64,4489,438,1370,928,221,3112,2479,2488,2345,3818,224,303,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,138920200,239057405,6715510
3479,Rwanda,RWA,1997,2228,247,83,3361,10799,329,382,1494,10488,11,11108,9978,10642,7585,95,810,0,17292,67,4703,6357,1426,964,230,3242,2622,2532,2468,3998,232,319,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,90745502,153431536,7666732
3480,Rwanda,RWA,1998,2312,255,82,3491,11354,335,361,1565,11953,11,10729,9735,10740,7645,94,801,0,16994,66,4700,2610,1413,956,232,3376,2639,2472,2452,3971,234,318,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,59500824,99362665,7914645
3481,Rwanda,RWA,1999,2308,263,80,3472,11246,326,339,1573,13002,11,10048,9253,10376,7439,89,768,0,15973,64,4578,365,1362,924,227,3365,2589,2351,2352,3812,230,308,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,56217309,92723584,8009587
3482,Rwanda,RWA,2000,2251,274,79,3431,10703,322,331,1569,13841,10,9369,8789,10081,7318,85,732,0,14974,62,4427,168,1304,892,220,3332,2537,2227,2246,3648,226,296,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,38959162,62947488,8109989
3483,Rwanda,RWA,2001,2207,286,78,3283,10430,328,332,1536,14436,10,8584,8399,9692,7348,82,693,12,13255,60,4292,2047,1247,860,212,3195,2461,2112,2148,3490,220,276,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,37475959,59117467,8223941
3484,Rwanda,RWA,2002,2080,304,80,3159,8570,321,341,1533,14831,10,7881,8264,9465,7493,81,673,114,11908,59,4294,5,1228,854,211,3080,2451,2066,2118,3445,221,254,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,50324406,78152086,8372306
3485,Rwanda,RWA,2003,2018,319,81,3020,6695,325,347,1526,14594,10,7153,8112,9266,7612,80,654,0,10684,58,4323,503,1208,845,210,2948,2445,2021,2097,3406,223,235,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,50037297,76248753,8567992
3486,Rwanda,RWA,2004,2143,335,81,3069,4710,329,369,1504,13617,10,6579,8012,9513,7689,80,640,0,10135,58,4409,16,1194,844,218,3002,2508,2009,2089,3401,236,222,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,55430109,82451143,8791853
3487,Rwanda,RWA,2005,2123,353,82,2878,3046,333,386,1424,11837,10,6041,7888,9212,7632,80,620,0,9083,57,4436,5,1176,835,214,2817,2465,1972,2056,3342,236,209,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,84607312,122143744,9026299
3488,Rwanda,RWA,2006,2043,375,84,2586,2326,328,408,1338,9610,10,5639,7864,8665,7397,81,604,24,8007,55,4474,13,1177,832,207,2529,2384,1948,2006,3282,231,198,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,91887013,128470420,9270066
3489,Rwanda,RWA,2007,1967,400,88,2367,2377,321,413,1269,8143,11,5297,7945,8284,7226,82,593,30,7086,54,4564,18,1196,839,203,2313,2341,1953,1979,3260,229,189,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,111977717,152381165,9523168
3490,Rwanda,RWA,2008,1857,423,92,2125,3119,294,408,1206,7305,11,4970,8066,7829,7212,84,584,36,6144,52,4662,9,1221,846,197,2074,2281,1959,1960,3240,225,182,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,112268354,149655493,9781996
3491,Rwanda,RWA,2009,1239,446,95,1774,3813,268,403,1112,6500,11,4631,8146,6852,6889,86,575,0,5334,50,4724,1844,1241,851,184,1726,2169,1945,1942,3212,210,173,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,146769154,193677448,10043737
3492,Rwanda,RWA,2010,1184,474,100,1685,4271,266,409,1061,5745,12,4483,8383,6680,6860,89,582,21,4890,50,4901,226,1284,877,184,1639,2176,1986,1967,3266,212,173,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,173059743,226401530,10309031
3493,Rwanda,RWA,2011,1142,505,106,1575,4003,258,414,985,5181,12,4388,8672,6434,6713,92,593,14,4641,50,5092,120,1335,909,182,1529,2183,2030,2012,3346,211,173,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,177674414,227846615,10576932
3494,Rwanda,RWA,2012,1122,536,112,1499,3331,245,422,952,4775,13,4329,9046,6309,6853,96,610,5,4348,50,5324,103,1398,948,183,1453,2206,2089,2074,3456,212,174,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,177007043,222904979,10840334
3495,Rwanda,RWA,2013,1029,565,117,1304,2594,225,424,878,4426,13,4170,9299,5746,6214,99,618,0,4094,49,5499,11,1448,978,174,1260,2162,2116,2120,3527,204,172,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,156382048,193392807,11101350
3496,Rwanda,RWA,2014,1063,594,122,1346,2655,237,435,843,4228,14,4156,9634,5867,6010,103,636,0,4180,50,5755,5,1514,1024,181,1301,2227,2184,2189,3657,214,176,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,178474036,216524414,11368451
3497,Rwanda,RWA,2015,1064,626,129,1326,3012,240,440,845,3983,15,4126,9997,5871,5970,107,656,2,4153,51,5998,11,1585,1070,182,1281,2269,2244,2267,3793,216,178,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,245983435,295044201,11642959
3498,Rwanda,RWA,2016,1043,661,135,1268,3893,232,445,848,3640,16,4070,10385,5762,5970,110,680,121,4037,51,6235,166,1656,1112,181,1223,2292,2297,2343,3919,215,180,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,269202606,320240722,11930899
3499,Rwanda,RWA,2017,1013,698,141,1207,4225,218,448,842,3363,17,4003,10783,5630,5878,114,704,3,3952,50,6484,37,1728,1154,179,1161,2309,2355,2433,4054,213,181,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,170470328,199232729,12230339
3500,Rwanda,RWA,2018,1014,737,150,1189,3404,218,459,841,3165,18,3996,11322,5672,5747,119,734,76,3846,51,6837,38,1825,1213,183,1142,2372,2444,2524,4190,219,181,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,200107052,228504551,12531808
3501,Rwanda,RWA,2019,995,772,158,1142,3386,212,461,839,3065,19,3960,11826,5641,5635,123,759,0,3661,51,7143,1,1916,1266,184,1095,2402,2520,2599,4297,219,178,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,202651836,226965014,12835028
3502,Sao Tome and Principe,STP,1990,12,8,2,35,52,5,5,8,0,0,27,159,147,68,1,2,0,112,0,74,0,8,27,2,33,15,60,42,59,0,5,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1260000,2504290,120343
3503,Sao Tome and Principe,STP,1991,12,8,2,34,52,5,6,8,0,0,28,164,148,69,1,2,0,103,0,76,0,8,28,2,32,15,61,42,60,0,5,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1362000,2613786,123084
3504,Sao Tome and Principe,STP,1992,12,8,2,33,52,5,6,9,0,0,28,169,149,71,1,2,0,101,0,78,0,8,29,2,32,15,62,43,61,0,5,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2048900,3836129,125648
3505,Sao Tome and Principe,STP,1993,12,9,3,32,53,5,6,10,0,0,29,173,149,72,1,2,0,98,0,80,0,8,29,2,31,15,63,43,61,0,5,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2315000,4234863,128182
3506,Sao Tome and Principe,STP,1994,12,9,3,32,58,5,7,10,1,0,29,178,150,74,1,2,0,97,0,82,0,9,30,2,31,15,64,43,61,0,5,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2045000,3661173,130666
3507,Sao Tome and Principe,STP,1995,12,9,3,31,65,5,7,10,1,0,30,184,149,75,1,2,0,95,0,84,0,9,31,2,30,15,66,44,62,0,5,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1659000,2908505,133077
3508,Sao Tome and Principe,STP,1996,12,10,3,29,68,5,7,10,1,0,30,192,148,76,1,2,0,91,0,86,0,9,32,2,28,16,68,45,64,0,5,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1242500,2138126,135412
3509,Sao Tome and Principe,STP,1997,12,10,3,27,74,5,8,11,1,0,30,199,145,76,1,2,0,85,0,89,0,10,34,2,26,16,70,47,66,1,5,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,72000,121737,137656
3510,Sao Tome and Principe,STP,1998,11,10,3,25,79,4,8,12,1,0,31,206,142,77,1,3,0,80,0,92,0,10,35,1,24,17,72,48,68,1,5,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,74000,123575,139790
3511,Sao Tome and Principe,STP,1999,14,11,3,23,66,4,9,13,1,0,30,209,140,77,1,3,0,77,0,94,0,10,36,1,22,17,72,49,69,1,4,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,86000,141846,141808
3512,Sao Tome and Principe,STP,2000,9,11,3,15,184,3,8,13,1,0,29,210,118,74,1,3,0,56,0,93,0,10,36,1,15,15,72,49,67,0,4,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,45000,72708,143714
3513,Sao Tome and Principe,STP,2001,9,11,3,13,180,3,8,12,1,0,29,213,114,72,1,3,0,51,0,94,0,10,36,1,13,16,72,49,68,0,4,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,486221,767002,146258
3514,Sao Tome and Principe,STP,2002,10,11,3,16,111,3,9,12,1,0,29,217,123,72,1,3,0,59,0,97,0,11,38,1,16,17,73,50,70,0,4,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,158757,246544,149841
3515,Sao Tome and Principe,STP,2003,8,11,3,11,185,3,8,10,1,0,28,216,107,69,1,3,0,42,0,95,0,11,37,1,10,16,72,49,68,0,3,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,685000,1043829,153762
3516,Sao Tome and Principe,STP,2004,10,12,3,15,86,3,9,11,1,0,29,223,121,70,1,3,0,53,0,100,0,11,39,1,14,18,74,50,71,1,3,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1079343,1605500,157697
3517,Sao Tome and Principe,STP,2005,8,12,4,11,150,3,8,8,1,0,26,217,105,66,1,3,0,63,0,96,0,11,37,1,10,16,71,48,67,0,3,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,641990,926812,161680
3518,Sao Tome and Principe,STP,2006,9,12,4,13,69,3,9,8,0,0,26,224,114,68,1,3,0,53,0,102,0,11,39,1,12,18,73,50,70,0,3,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,676929,946439,165725
3519,Sao Tome and Principe,STP,2007,9,12,4,13,36,3,10,9,0,0,25,228,116,69,1,3,0,43,0,105,0,11,40,1,12,18,73,50,70,1,3,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,247265,336483,169845
3520,Sao Tome and Principe,STP,2008,8,12,4,12,75,3,9,8,0,0,24,228,111,67,1,3,0,40,0,105,0,11,39,1,11,18,72,49,68,0,3,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,9405620,12537843,174004
3521,Sao Tome and Principe,STP,2009,7,13,4,11,68,3,9,7,0,0,23,232,111,66,1,3,0,32,0,108,0,12,40,1,10,18,73,48,67,0,3,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,624000,823434,178128
